символизация,нормализованные потери,марка,вид топлива,стремление,количество дверей,тип кузова,ведущий мост,расположение двигателя,колесная база,длина,ширина,высота,снаряженная масса,тип двигателя,количество цилиндров,объем двигателя,топливная система,диаметр отверстия,ход,степень сжатия,мощность двигателя,пиковые обороты,городской режим,шоссейный режим,цена
-0.6457908901271389,-1.1911275714450655,chevrolet,gas,std,four,sedan,fwd,front,-0.7190409724063022,-1.2442448159381683,-1.0729662473271109,-0.7808465253559972,-1.2388603364329613,ohc,four,-0.9166611663441618,2bbl,3.03,3.11,-0.1366758582325705,70,5400,1.9840193831323718,1.791491354295688,-0.8295162753991994
0.1635444462010287,-0.05230818629454833,dodge,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.9794119280435654,-1.2819383936642526,-1.3015145956698753,ohc,four,-0.9166611663441618,2bbl,2.97,3.23,-0.18444466991183417,68,5500,1.8274716558451485,1.4981032920308874,-0.9535105543766028
0.1635444462010287,-0.05230818629454833,dodge,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.9794119280435654,-1.2819383936642526,-1.3015145956698753,ohc,four,-0.9166611663441618,2bbl,2.97,3.23,-0.18695881789495328,68,5500,0.88818529212181,1.058021198633686,-0.8539937103319271
0.1635444462010287,-0.05230818629454833,dodge,gas,turbo,two,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.9794119280435654,-1.2819383936642526,-0.8230638887698047,ohc,four,-0.7243093260566672,mpfi,3.03,3.39,-0.6395054548563999,102,5500,-0.20764879888875193,-0.11553105042551742,-0.6586687245051102
0.1635444462010287,0.8710588827464116,dodge,gas,std,four,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.9794119280435654,-1.3654537050489597,-1.1287407292892944,ohc,four,-0.9166611663441618,2bbl,2.97,3.23,-0.18695881789495328,68,5500,0.88818529212181,1.058021198633686,-0.8722899748270972
0.1635444462010287,0.8710588827464116,dodge,gas,std,four,sedan,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.9794119280435654,-1.3654537050489597,-1.0869712231313515,ohc,four,-0.9166611663441618,2bbl,2.97,3.23,-0.18695881789495328,68,5500,0.88818529212181,1.058021198633686,-0.8150523365753148
0.1635444462010287,0.8710588827464116,dodge,gas,std,four,sedan,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.9794119280435654,-1.3654537050489597,-1.0869712231313515,ohc,four,-0.9166611663441618,2bbl,2.97,3.23,-0.18695881789495328,68,5500,0.88818529212181,1.058021198633686,-0.7016896707505104
-1.4551262264553066,-0.298539404705471,dodge,gas,std,four,wagon,fwd,front,0.7112930490681216,0.02192355545669556,-0.6051946509093766,2.476250618647654,-0.050328024847865006,ohc,four,-0.14725380519418316,2bbl,3.34,3.46,-0.4132321363756765,88,5000,-0.20764879888875193,-0.11553105042551742,-0.5394957584690016
1.7822151188573638,0.7787221758423157,dodge,gas,turbo,two,hatchback,fwd,front,-0.49148783262627926,-0.09026857871753347,0.1900170630007787,-1.5324843278183773,0.4736894160426887,ohc,four,0.6702415160276693,mfi,3.60,3.90,-0.7903543338435486,145,5000,-0.9903874353248674,-0.9956952372199199,-0.03968631688810233
0.9728797825291965,0.532490957431393,honda,gas,std,two,hatchback,fwd,front,-2.0030908325935703,-2.382193605419631,-0.9326347684017909,-1.2819383936642526,-1.4097355888972722,ohc,four,-0.8685732062722881,1bbl,2.91,3.41,-0.23724177755733647,76,6000,0.88818529212181,1.058021198633686,-0.7949017209488773
0.1635444462010287,-0.575549525417759,honda,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.9494525164618917,-0.8858576087600165,-0.5303005912018695,-1.37556053840441,ohc,four,-1.181144946739467,1bbl,2.91,3.07,-0.010968459076613162,60,5500,1.9840193831323718,1.6447973231632875,-0.9748974040905517
0.1635444462010287,-0.575549525417759,honda,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.9494525164618917,-0.8858576087600165,-0.5303005912018695,-1.1800033050285876,ohc,four,-0.8685732062722881,1bbl,2.91,3.41,-0.23724177755733647,76,6000,0.7316375648345869,0.4712450741040842,-0.8352029522017522
0.1635444462010287,-0.575549525417759,honda,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.9494525164618917,-0.8858576087600165,-0.5303005912018695,-1.1496254823682657,ohc,four,-0.8685732062722881,1bbl,2.91,3.41,-0.23724177755733647,76,6000,0.7316375648345869,0.4712450741040842,-0.7610289069510623
-0.6457908901271389,-0.298539404705471,honda,gas,std,four,sedan,fwd,front,-0.39396505843484214,-0.8756135179371322,-0.8858576087600165,0.2630948669528656,-1.0471003308896791,ohc,four,-0.8685732062722881,1bbl,2.91,3.41,-0.23724177755733647,76,6000,0.7316375648345869,0.4712450741040842,-0.7405074210983714
-0.6457908901271389,-1.2834642783491617,honda,gas,std,four,wagon,fwd,front,-0.39396505843484214,-1.3804781217211615,-0.9326347684017909,1.8498857832623359,-1.0205197360618974,ohc,four,-0.8685732062722881,1bbl,2.92,3.41,-0.23724177755733647,76,6000,0.7316375648345869,0.4712450741040842,-0.7405074210983714
-0.6457908901271389,-0.42165501391093235,honda,gas,std,two,hatchback,fwd,front,-0.39396505843484214,-0.5470508392840346,-0.32453169305873003,-0.2379970013553897,-0.6180135858126314,ohc,four,-0.43578156562542514,1bbl,3.15,3.58,-0.28752473721971916,86,5800,0.26199438297291744,0.32455104297168386,-0.6663333758476814
-0.6457908901271389,-0.42165501391093235,honda,gas,std,two,hatchback,fwd,front,-0.39396505843484214,-0.5470508392840346,-0.32453169305873003,-0.2379970013553897,-0.517387048250315,ohc,four,-0.43578156562542514,1bbl,3.15,3.58,-0.28752473721971916,86,5800,0.26199438297291744,0.32455104297168386,-0.5179852853463015
-0.6457908901271389,-1.0680119622396043,honda,gas,std,four,sedan,fwd,front,-0.39396505843484214,0.08603334641339852,-0.32453169305873003,0.09606424418344818,-0.48890783950626315,ohc,four,-0.43578156562542514,1bbl,3.15,3.58,-0.28752473721971916,86,5800,0.26199438297291744,0.32455104297168386,-0.5488911375340889
-0.6457908901271389,-1.0680119622396043,honda,gas,std,four,sedan,fwd,front,-0.39396505843484214,0.08603334641339852,-1.587515003386623,0.09606424418344818,-0.35980209319989487,ohc,four,-0.43578156562542514,1bbl,3.15,3.58,-0.28752473721971916,86,5800,0.26199438297291744,0.32455104297168386,-0.3696371948449215
-0.6457908901271389,-1.0680119622396043,honda,gas,std,four,sedan,fwd,front,-0.39396505843484214,0.08603334641339852,-0.32453169305873003,0.09606424418344818,-0.18323099898677353,ohc,four,-0.43578156562542514,mpfi,3.15,3.58,-0.28752473721971916,101,5800,-0.20764879888875193,-0.4089191126903182,-0.042035161654374174
0.1635444462010287,-0.39087611160956703,honda,gas,std,two,sedan,fwd,front,-0.39396505843484214,-0.41883125737063104,0.049685584075458755,-1.1984230822795425,-0.5097925925852345,ohc,four,-0.43578156562542514,2bbl,3.15,3.58,-0.2623832573885278,100,5500,-0.0511010716015288,0.031162980706882993,-0.363456024407364
-0.6457908901271389,-0.20620269780137498,isuzu,gas,std,four,sedan,rwd,front,-0.7515485638034487,-0.2906116754572274,-1.9149551208790407,-0.1544816899706795,-0.4262535802693492,ohc,four,-0.41173758558948825,2bbl,3.31,3.23,-0.4132321363756765,78,4800,-0.20764879888875193,-0.26222508155791785,-0.8035553595614578
0.9728797825291965,-0.20620269780137498,isuzu,gas,std,two,hatchback,rwd,front,-0.47523403692770716,-0.13835092193505955,-0.32453169305873003,-1.031392459510125,0.3274961444898893,ohc,four,-0.21938574530199365,spfi,3.43,3.23,-0.23724177755733647,90,5000,-0.20764879888875193,-0.26222508155791785,-0.2765487680553056
-0.6457908901271389,0.7787221758423157,jaguar,gas,std,four,sedan,rwd,front,2.2879112318297037,2.0253545228536347,1.7336633311793115,-0.4467852798171623,2.8564498809616916,dohc,six,3.1227274796932263,mpfi,3.63,4.17,-0.5137980557004425,176,4750,-1.61657834447376,-1.729165392881922,2.3445147442865757
-0.6457908901271389,-0.20620269780137498,jaguar,gas,std,four,sedan,rwd,front,2.2879112318297037,2.0253545228536347,1.7336633311793115,-0.4467852798171623,2.8564498809616916,dohc,six,3.1227274796932263,mpfi,3.63,4.17,-0.5137980557004425,176,4750,-1.61657834447376,-1.729165392881922,2.7524719931653707
0.1635444462010287,-0.48321281851366304,mazda,gas,std,two,hatchback,fwd,front,-0.9465941121863252,-1.2202036443294064,-0.7923032894764677,0.09606424418344818,-1.2749340008420937,ohc,four,-0.892617186308225,2bbl,3.03,3.15,-0.28752473721971916,68,5000,0.7316375648345869,0.031162980706882993,-1.0001165794757862
0.1635444462010287,-0.48321281851366304,mazda,gas,std,two,hatchback,fwd,front,-0.9465941121863252,-1.2202036443294064,-0.7923032894764677,0.09606424418344818,-1.2559478616793924,ohc,four,-0.892617186308225,2bbl,3.03,3.15,-0.28752473721971916,68,5000,0.88818529212181,1.058021198633686,-0.8888555115997514
0.1635444462010287,-0.48321281851366304,mazda,gas,std,two,hatchback,fwd,front,-0.9465941121863252,-1.2202036443294064,-0.7923032894764677,0.09606424418344818,-1.2464547920980418,ohc,four,-0.892617186308225,2bbl,3.03,3.15,-0.28752473721971916,68,5000,0.88818529212181,1.058021198633686,-0.8023191254739463
0.1635444462010287,-0.20620269780137498,mazda,gas,std,four,sedan,fwd,front,-0.9465941121863252,-0.603146906371148,-0.7923032894764677,0.09606424418344818,-1.170510235447237,ohc,four,-0.892617186308225,2bbl,3.03,3.15,-0.28752473721971916,68,5000,0.88818529212181,1.058021198633686,-0.8146814663490614
0.1635444462010287,-0.20620269780137498,mazda,gas,std,four,sedan,fwd,front,-0.9465941121863252,-0.603146906371148,-0.7923032894764677,0.09606424418344818,-1.1610171658658863,ohc,four,-0.892617186308225,2bbl,3.08,3.15,-0.28752473721971916,68,5000,0.88818529212181,1.058021198633686,-0.7281450802232564
0.1635444462010287,0.2862597390204703,mazda,gas,std,two,hatchback,fwd,front,-0.020127757367663503,0.2783627192835051,0.28357138228432754,-0.07096637858596928,-0.3351201122883833,ohc,four,-0.14725380519418316,2bbl,3.39,3.39,-0.38809065654448516,84,4800,0.10544665568569431,0.17785701183928343,-0.5488911375340889
-0.6457908901271389,-0.14464489319864432,mazda,gas,std,four,sedan,fwd,front,-0.020127757367663503,0.2783627192835051,0.28357138228432754,0.6806714238764108,-0.28765476438163023,ohc,four,-0.14725380519418316,2bbl,3.39,3.39,-0.38809065654448516,84,4800,0.10544665568569431,0.17785701183928343,-0.5921593305969914
0.1635444462010287,0.2862597390204703,mazda,gas,std,two,hatchback,fwd,front,-0.020127757367663503,0.2783627192835051,0.28357138228432754,-0.07096637858596928,-0.3351201122883833,ohc,four,-0.14725380519418316,2bbl,3.39,3.39,-0.38809065654448516,84,4800,0.10544665568569431,0.17785701183928343,-0.33255017221957656
-0.6457908901271389,-0.14464489319864432,mazda,gas,std,four,sedan,fwd,front,-0.020127757367663503,0.2783627192835051,0.28357138228432754,0.6806714238764108,-0.28765476438163023,ohc,four,-0.14725380519418316,2bbl,3.39,3.39,-0.38809065654448516,84,4800,0.10544665568569431,0.17785701183928343,-0.375818365282479
-0.6457908901271389,-0.14464489319864432,mazda,gas,std,four,hatchback,fwd,front,-0.020127757367663503,0.2783627192835051,0.28357138228432754,0.6806714238764108,-0.2591755556375784,ohc,four,-0.14725380519418316,2bbl,3.39,3.39,-0.38809065654448516,84,4800,0.10544665568569431,0.17785701183928343,-0.25219495653132906
-0.6457908901271389,-0.05230818629454833,mazda,gas,std,four,sedan,rwd,front,0.9713537802452911,0.053978450935047044,0.09646274371722986,0.22133721126051054,0.2059848538486015,ohc,four,0.2855378354526799,mpfi,3.76,3.16,-0.5389395355316339,120,5000,-0.9903874353248674,-0.5556131438227186,0.6174957240330109
-0.6457908901271389,-0.20620269780137498,mazda,diesel,std,four,sedan,rwd,front,0.9713537802452911,0.053978450935047044,0.09646274371722986,0.22133721126051054,0.26294327133670514,ohc,four,0.14127395523705888,idi,3.43,3.64,2.980867640835172,72,4200,0.88818529212181,1.2047152297660866,0.6254076221930844
-1.4551262264553066,-0.8217807438286816,mercedes-benz,diesel,turbo,four,sedan,rwd,front,1.8002973608725135,1.3281605461995007,2.0611034486717297,1.0982479807999557,1.8103136130968547,ohc,five,1.319428976997964,idi,3.58,3.64,2.8551602416792146,123,4350,-0.5207442534631981,-0.8490012060875195,1.5164851524713734
-1.4551262264553066,-0.8217807438286816,mercedes-benz,diesel,turbo,four,wagon,rwd,front,1.8002973608725135,1.3281605461995007,2.0611034486717297,2.0169164060317564,2.2564878834203332,ohc,five,1.319428976997964,idi,3.58,3.64,2.8551602416792146,123,4350,-0.5207442534631981,-0.8490012060875195,1.8497738624644737
-0.6457908901271389,-0.8217807438286816,mercedes-benz,diesel,turbo,two,hardtop,rwd,front,1.2639221028196048,1.0556939346335166,2.0611034486717297,0.4301254897222831,1.7723413347714523,ohc,five,1.319428976997964,idi,3.58,3.64,2.8551602416792146,123,4350,-0.5207442534631981,-0.8490012060875195,1.8408729770343908
-1.4551262264553066,-0.8217807438286816,mercedes-benz,diesel,turbo,four,sedan,rwd,front,2.7105099199926004,2.2657662389412674,2.7159836836565647,1.0147326694152456,2.2944601617457354,ohc,five,1.319428976997964,idi,3.58,3.64,2.8551602416792146,123,4350,-0.5207442534631981,-0.8490012060875195,2.2641595285983285
-1.4551262264553066,-0.20620269780137498,mercedes-benz,gas,std,four,sedan,rwd,front,2.7105099199926004,2.2657662389412674,2.7159836836565647,1.0982479807999557,2.237501744257632,ohcv,eight,2.5456719588307424,mpfi,3.46,3.10,-0.4635150960380593,155,4750,-1.4600306171865367,-1.8758594240143223,2.5836024168112997
1.7822151188573638,0.6863854689382197,mercedes-benz,gas,std,two,convertible,rwd,front,-0.37771126273627004,0.47870581602319895,2.1546577679552783,-1.2819383936642526,2.133077978862775,ohcv,eight,2.5456719588307424,mpfi,3.46,3.10,-0.4635150960380593,155,4750,-1.4600306171865367,-1.8758594240143223,2.6914020292423024
0.1635444462010287,-0.20620269780137498,mercury,gas,turbo,two,hatchback,rwd,front,0.6137702748766846,0.32644506250103117,0.985228776910934,0.38836783402992797,0.6616521937534308,ohc,four,0.2855378354526799,mpfi,3.78,3.12,-0.5389395355316339,175,5000,-0.9903874353248674,-0.9956952372199199,0.3978169266822174
0.9728797825291965,1.271184612664161,mitsubishi,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.6987489701929187,-1.2819383936642526,-1.2217728111865302,ohc,four,-0.8685732062722881,2bbl,2.97,3.23,-0.18695881789495328,68,5500,1.8274716558451485,1.4981032920308874,-0.9761336381780632
0.9728797825291965,1.271184612664161,mitsubishi,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.6987489701929187,-1.2819383936642526,-1.172408849363507,ohc,four,-0.8685732062722881,2bbl,2.97,3.23,-0.18695881789495328,68,5500,0.88818529212181,1.058021198633686,-0.8772349111771433
0.9728797825291965,1.271184612664161,mitsubishi,gas,std,two,hatchback,fwd,front,-0.8490713379948859,-1.3644506739819846,-0.6987489701929187,-1.2819383936642526,-1.0584920143872998,ohc,four,-0.8685732062722881,2bbl,2.97,3.23,-0.18695881789495328,68,5500,0.88818529212181,1.058021198633686,-0.8178956749765913
0.1635444462010287,1.271184612664161,mitsubishi,gas,turbo,two,hatchback,fwd,front,-0.9628479078848973,-1.3644506739819846,-0.9794119280435654,-1.2819383936642526,-0.7907874521932127,ohc,four,-0.7243093260566672,spdi,3.03,3.39,-0.6395054548563999,102,5500,-0.20764879888875193,-0.11553105042551742,-0.6917997980504184
1.7822151188573638,1.0249533942532383,mitsubishi,gas,turbo,two,hatchback,fwd,front,-0.4264726498319886,-0.10629602645670808,-0.23097737377518118,-1.8665455733572152,-0.3635993210324351,ohc,four,-0.43578156562542514,spdi,3.17,3.46,-0.6646469346875913,116,5500,-0.36419652617597503,-0.11553105042551742,-0.4111746601853079
1.7822151188573638,1.0249533942532383,mitsubishi,gas,std,two,hatchback,fwd,front,-0.4264726498319886,-0.10629602645670808,-0.23097737377518118,-1.8665455733572152,-0.44334110551578026,ohc,four,-0.14725380519418316,2bbl,3.35,3.46,-0.4132321363756765,88,5000,-0.0511010716015288,0.17785701183928343,-0.5916648369619869
1.7822151188573638,-0.20620269780137498,mitsubishi,gas,turbo,two,hatchback,fwd,front,-0.49148783262627926,-0.09026857871753347,0.1900170630007787,-1.5324843278183773,0.5154589222006314,ohc,four,0.6702415160276693,spdi,3.58,3.86,-0.7903543338435486,145,5000,-0.9903874353248674,-0.9956952372199199,-0.08110015881973756
1.7822151188573638,-0.20620269780137498,mitsubishi,gas,turbo,two,hatchback,fwd,front,-0.49148783262627926,-0.09026857871753347,0.1900170630007787,-1.5324843278183773,0.6825369468324021,ohc,four,0.6702415160276693,spdi,3.59,3.86,-0.7903543338435486,145,5000,-0.9903874353248674,-0.9956952372199199,0.19581627678283833
1.7822151188573638,-0.20620269780137498,mitsubishi,gas,turbo,two,hatchback,fwd,front,-0.49148783262627926,-0.09026857871753347,0.1900170630007787,-1.5324843278183773,0.6920300164137527,ohc,four,0.6702415160276693,spdi,3.59,3.86,-0.7903543338435486,145,5000,-0.9903874353248674,-0.9956952372199199,0.14883938145740136
0.1635444462010287,0.163144129815009,mitsubishi,gas,std,four,sedan,fwd,front,-0.4264726498319886,-0.15437836967423416,-0.23097737377518118,-0.9478771481254147,-0.3730923906137857,ohc,four,-0.14725380519418316,2bbl,3.35,3.46,-0.4132321363756765,88,5000,-0.0511010716015288,0.17785701183928343,-0.7783361841762233
0.1635444462010287,0.163144129815009,mitsubishi,gas,std,four,sedan,fwd,front,-0.4264726498319886,-0.15437836967423416,-0.23097737377518118,-0.9478771481254147,-0.29714783396298083,ohc,four,-0.14725380519418316,2bbl,3.35,3.46,-0.4132321363756765,88,5000,-0.0511010716015288,0.17785701183928343,-0.6299880936748433
0.1635444462010287,0.163144129815009,mitsubishi,gas,turbo,four,sedan,fwd,front,-0.4264726498319886,-0.15437836967423416,-0.23097737377518118,-0.9478771481254147,-0.30094506179552105,ohc,four,-0.43578156562542514,spdi,3.17,3.46,-0.6646469346875913,116,5500,-0.36419652617597503,-0.11553105042551742,-0.4952385781360899
-1.4551262264553066,0.532490957431393,mitsubishi,gas,std,four,sedan,fwd,front,-0.4264726498319886,-0.15437836967423416,-0.23097737377518118,-0.9478771481254147,-0.30094506179552105,ohc,four,-0.43578156562542514,spdi,3.17,3.46,-0.6646469346875913,116,5500,-0.36419652617597503,-0.11553105042551742,-0.4952385781360899
0.1635444462010287,0.255480836719105,nissan,gas,std,two,sedan,fwd,front,-0.7190409724063022,-0.7233527644149643,-0.9794119280435654,0.2630948669528656,-1.2768326147583637,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.9625350632154367
0.1635444462010287,0.255480836719105,nissan,diesel,std,two,sedan,fwd,front,-0.7190409724063022,-0.7233527644149643,-0.9794119280435654,0.2630948669528656,-1.0338100334757883,ohc,four,-0.604089425876983,idi,2.99,3.47,2.95572616100398,55,4800,3.0798534741429333,2.818349572222491,-0.7647376092135968
0.1635444462010287,0.255480836719105,nissan,gas,std,two,sedan,fwd,front,-0.7190409724063022,-0.7233527644149643,-0.9794119280435654,0.2630948669528656,-1.2217728111865302,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.8203681431516143
0.1635444462010287,0.070807422910913,nissan,gas,std,four,sedan,fwd,front,-0.7190409724063022,-0.7233527644149643,-0.9794119280435654,0.2630948669528656,-1.1838005328611279,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.7956434614013843
0.1635444462010287,-0.5139917208150283,nissan,gas,std,four,wagon,fwd,front,-0.7190409724063022,-0.33068029480516614,-0.9794119280435654,-0.1544816899706795,-1.0205197360618974,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.7338317570258093
0.1635444462010287,0.255480836719105,nissan,gas,std,two,sedan,fwd,front,-0.7190409724063022,-0.7233527644149643,-0.9794119280435654,0.2630948669528656,-1.1591185519496163,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.7400129274633668
0.1635444462010287,0.255480836719105,nissan,gas,std,two,hatchback,fwd,front,-0.7190409724063022,-0.6993115928062025,-0.9794119280435654,-0.2379970013553897,-1.012925280396817,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.6782012230877918
0.1635444462010287,0.070807422910913,nissan,gas,std,four,sedan,fwd,front,-0.7190409724063022,-0.7233527644149643,-0.9794119280435654,0.2630948669528656,-1.1211462736242137,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.7152882457131368
0.1635444462010287,-0.5139917208150283,nissan,gas,std,four,wagon,fwd,front,-0.7190409724063022,-0.33068029480516614,-0.9794119280435654,-0.1544816899706795,-0.9958377551503858,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.6534765413375618
0.9728797825291965,1.4866369287737184,nissan,gas,std,two,hardtop,fwd,front,-0.6215181982148652,-0.9557507566330097,-0.9794119280435654,-0.2379970013553897,-1.0508975587222193,ohc,four,-0.748353306092604,2bbl,3.15,3.29,-0.18695881789495328,69,5200,0.88818529212181,0.9113271675012855,-0.6225706891497743
-0.6457908901271389,-0.42165501391093235,nissan,gas,std,four,hatchback,fwd,front,-0.28018848854483064,-0.07424113097835659,-0.32453169305873003,0.34661017833757585,-0.45093556118086076,ohc,four,-0.1953417652660568,2bbl,3.33,3.47,-0.4132321363756765,97,5200,0.26199438297291744,0.4712450741040842,-0.5360343030239694
