символизация,нормализованные потери,колесная база,длина,ширина,высота,снаряженная масса,объем двигателя,степень сжатия,городской режим,шоссейный режим
0.6,0.21359223300970873,0.3297101449275364,0.25966850828729265,0.25352112676056365,0.5181818181818184,0.14157591287636132,0.1,0.6451612903225807,0.6818181818181818,0.64
0.6,0.08737864077669903,0.3297101449275364,0.25966850828729265,0.25352112676056365,0.5181818181818184,0.12556053811659193,0.1,0.6451612903225807,0.6818181818181818,0.64
0.4,0.11650485436893204,0.3297101449275364,0.46224677716390405,0.25352112676056365,0.9363636363636367,0.29532351057014733,0.1,0.6451612903225807,0.6818181818181818,0.6
0.4,0.1553398058252427,0.3297101449275364,0.46224677716390405,0.25352112676056365,0.9363636363636367,0.3017296604740551,0.1,0.6451612903225807,0.5,0.4
0.4,0.2524271844660194,0.3297101449275364,0.46224677716390405,0.25352112676056365,0.9363636363636367,0.8270339525944908,0.1,0.6451612903225807,0.5,0.4
0.4,0.2524271844660194,0.3297101449275364,0.39963167587477005,0.36619718309859234,0.38181818181818206,0.16784112748238308,0.14615384615384616,0.6451612903225807,0.6363636363636364,0.6
0.4,0.2524271844660194,0.3297101449275364,0.39963167587477005,0.36619718309859234,0.36363636363636365,0.18577834721332478,0.14615384615384616,0.6451612903225807,0.6363636363636364,0.6
0.4,0.2524271844660194,0.3297101449275364,0.39963167587477005,0.36619718309859234,0.38181818181818206,0.17616912235746315,0.14615384615384616,0.6451612903225807,1.0,1.0
0.4,0.2524271844660194,0.3297101449275364,0.39963167587477005,0.36619718309859234,0.36363636363636365,0.19410634208840488,0.14615384615384616,0.6451612903225807,0.5454545454545454,0.48
0.4,0.2524271844660194,0.3297101449275364,0.39963167587477005,0.36619718309859234,0.36363636363636365,0.20563741191543883,0.14615384615384616,0.6451612903225807,0.5454545454545454,0.48
0.6,1.0,0.2862318840579711,0.4438305709023939,0.3098591549295775,0.34545454545454585,0.2242152466367713,0.14615384615384616,0.6451612903225807,0.5909090909090909,0.48
0.6,1.0,0.2862318840579711,0.4438305709023939,0.3098591549295775,0.34545454545454585,0.24663677130044842,0.14615384615384616,0.6451612903225807,0.5909090909090909,0.48
0.6,1.0,0.2862318840579711,0.4438305709023939,0.3098591549295775,0.34545454545454585,0.2857142857142857,0.14615384615384616,0.774193548387097,0.45454545454545453,0.28
0.6,1.0,0.2862318840579711,0.4438305709023939,0.3098591549295775,0.34545454545454585,0.30813581037796284,0.14615384615384616,0.774193548387097,0.45454545454545453,0.28
0.8,0.6699029126213593,0.42753623188405826,0.5819521178637198,0.5352112676056328,0.2909090909090912,0.4618834080717489,0.5153846153846153,0.7419354838709681,0.36363636363636365,0.32
0.8,0.6699029126213593,0.42753623188405826,0.5819521178637198,0.5352112676056328,0.2909090909090912,0.45932094811018576,0.5153846153846153,0.7419354838709681,0.36363636363636365,0.32
0.8,0.6699029126213593,0.42753623188405826,0.5819521178637198,0.5352112676056328,0.2909090909090912,0.4689301729660474,0.5153846153846153,0.7419354838709681,0.36363636363636365,0.32
0.8,0.6699029126213593,0.42753623188405826,0.5819521178637198,0.5352112676056328,0.2909090909090912,0.5509288917360666,0.5153846153846153,0.7419354838709681,0.36363636363636365,0.32
0.8,0.6699029126213593,0.42753623188405826,0.5819521178637198,0.5352112676056328,0.2909090909090912,0.5733504163997437,0.5153846153846153,0.7419354838709681,0.36363636363636365,0.32
0.8,0.6699029126213593,0.42753623188405826,0.5819521178637198,0.5352112676056328,0.38181818181818206,0.740550928891736,0.5153846153846153,0.7419354838709681,0.36363636363636365,0.32
0.2,0.0,0.5724637681159422,0.5709023941068139,0.661971830985915,0.5545454545454547,0.324791800128123,0.33076923076923076,0.5483870967741934,0.5909090909090909,0.48
0.2,0.0,0.5724637681159422,0.5709023941068139,0.661971830985915,0.4636363636363638,0.3811659192825112,0.33076923076923076,0.5483870967741934,0.5,0.4
0.2,0.0,0.5724637681159422,0.5709023941068139,0.661971830985915,0.5545454545454547,0.3811659192825112,0.33076923076923076,0.5483870967741934,0.5,0.4
0.2,0.0,0.5724637681159422,0.5709023941068139,0.661971830985915,0.4636363636363638,0.40935297885970534,0.33076923076923076,0.5483870967741934,0.5,0.4
0.2,0.24271844660194175,0.6485507246376812,0.7955801104972378,0.661971830985915,0.4818181818181822,0.840486867392697,0.7076923076923077,0.7096774193548385,0.18181818181818182,0.08
0.2,0.46601941747572817,0.6485507246376812,0.7955801104972378,0.661971830985915,0.4818181818181822,0.8532991672005125,0.6307692307692307,0.7096774193548385,0.13636363636363635,0.08
0.8,0.5533980582524272,0.38768115942028986,0.4990791896869243,0.52112676056338,0.6272727272727278,0.2498398462524023,0.23076923076923078,0.6451612903225807,0.5,0.48
0.8,0.2815533980582524,0.38768115942028986,0.4990791896869243,0.52112676056338,0.6272727272727278,0.2517616912235746,0.23076923076923078,0.6451612903225807,0.5,0.48
0.8,0.2815533980582524,0.38768115942028986,0.4990791896869243,0.52112676056338,0.6272727272727278,0.29212043561819345,0.23076923076923078,0.6451612903225807,0.5,0.48
0.8,0.2815533980582524,0.38768115942028986,0.4990791896869243,0.52112676056338,0.6272727272727278,0.30813581037796284,0.23076923076923078,0.9677419354838711,0.45454545454545453,0.4
1.0,0.46601941747572817,0.2862318840579711,0.27071823204419915,0.3380281690140849,0.6181818181818186,0.2786675208199872,0.23076923076923078,0.48387096774193555,0.36363636363636365,0.28
0.4,0.46601941747572817,0.5000000000000002,0.6556169429097604,0.71830985915493,0.5727272727272731,0.5393978219090326,0.43846153846153846,0.48387096774193555,0.13636363636363635,0.08
0.4,0.46601941747572817,0.5000000000000002,0.7090239410681398,0.71830985915493,0.5727272727272731,0.4766175528507367,0.23076923076923078,0.6451612903225807,0.4090909090909091,0.36
0.0,0.36893203883495146,0.6413043478260868,0.8139963167587478,0.76056338028169,0.6727272727272733,0.7001921844971173,0.47692307692307695,0.8064516129032259,0.3181818181818182,0.24
0.2,0.08737864077669903,0.6413043478260868,0.8139963167587478,0.76056338028169,0.7909090909090911,0.7783472133247918,0.47692307692307695,0.8064516129032259,0.3181818181818182,0.24
0.0,0.36893203883495146,0.6413043478260868,0.8139963167587478,0.76056338028169,0.6727272727272733,0.7149263292761051,0.47692307692307695,0.8064516129032259,0.36363636363636365,0.24
0.2,0.08737864077669903,0.6413043478260868,0.8139963167587478,0.76056338028169,0.7909090909090911,0.783472133247918,0.47692307692307695,0.8064516129032259,0.36363636363636365,0.24
0.0,0.36893203883495146,0.6413043478260868,0.8139963167587478,0.76056338028169,0.6727272727272733,0.7853939782190903,0.3923076923076923,0.16129032258064518,0.045454545454545456,0.0
0.2,0.08737864077669903,0.6413043478260868,0.8139963167587478,0.76056338028169,0.7909090909090911,0.8571428571428571,0.3923076923076923,0.16129032258064518,0.045454545454545456,0.0
0.2,0.2912621359223301,0.8152173913043476,0.8139963167587478,1.0,0.6090909090909093,0.7258167841127482,0.47692307692307695,0.8064516129032259,0.3181818181818182,0.24
0.2,0.2912621359223301,0.8152173913043476,0.8139963167587478,0.9859154929577453,0.6090909090909093,0.7879564381806534,0.47692307692307695,0.5483870967741934,0.13636363636363635,0.12
0.2,0.2912621359223301,0.8152173913043476,0.8139963167587478,1.0,0.6090909090909093,0.7642536835361947,0.7230769230769231,0.5806451612903228,0.09090909090909091,0.04
0.2,0.2912621359223301,0.8152173913043476,0.8139963167587478,1.0,0.6090909090909093,0.7962844330557335,0.47692307692307695,0.8064516129032259,0.13636363636363635,0.12
